EventID,DateTime,Evla,Evlo,Depth,Mag
1,19970101001643,30.579666666666668,131.11633333333333,27.98,1.7000000000000002
2,19970101002655,44.24166666666667,147.0435,1.36,2.7
3,19970101003215,38.99633333333333,143.14616666666666,0.0,2.0
4,19970101005330,35.85333333333333,137.59583333333333,13.37,0.7000000000000001
5,19970101005800,24.79133333333333,127.78683333333332,0.63,3.8
6,19970101010007,41.924,143.1185,46.02,1.1
7,19970101010144,35.72866666666667,134.99433333333332,11.52,2.0
8,19970101010250,39.04666666666667,143.1281666666667,0.0,3.2
9,19970101010454,30.368,131.26316666666668,41.18,3.2
10,19970101011029,36.62616666666667,139.44133333333335,10.95,1.4
11,19970101011547,30.392166666666665,131.2875,30.42,1.8
12,19970101011812,34.94799999999999,135.60366666666667,12.68,0.7000000000000001
14,19970101023159,33.815,131.17066666666665,9.16,1.6
15,19970101031454,38.99516666666667,143.11583333333334,0.0,2.0
16,19970101031621,31.997,131.91283333333334,0.26,2.0
17,19970101033743,27.742166666666666,130.05550000000002,53.82,2.9000000000000004
18,19970101035428,34.87283333333333,139.18733333333333,14.07,0.6000000000000001
19,19970101035537,35.7615,140.185,64.52,1.8
20,19970101035902,35.7615,140.23516666666666,61.76,0.5
21,19970101040114,33.56333333333333,132.48433333333332,41.05,0.9
22,19970101040157,34.540166666666664,138.63733333333332,211.96,2.6
23,19970101043001,40.495666666666665,143.8415,1.32,4.800000000000002
24,19970101044028,31.89133333333333,129.53416666666666,11.6,2.3000000000000003
25,19970101044154,36.69799999999999,139.38566666666665,9.25,1.2000000000000002
26,19970101044709,35.0285,139.10066666666665,4.8500000000000005,0.5
27,19970101045545,35.028666666666666,139.10483333333332,5.23,0.7000000000000001
28,19970101050537,35.839333333333336,137.5836666666667,13.15,0.6000000000000001
29,19970101053512,25.27583333333333,128.30833333333334,0.63,3.0
30,19970101054608,34.12916666666667,135.1385,8.94,1.8
31,19970101054823,40.927,144.7885,0.37,3.3000000000000003
32,19970101055151,39.074833333333345,143.10133333333332,0.0,3.4000000000000004
33,19970101060343,38.063,140.7675,91.05,1.1
34,19970101061429,33.03183333333333,130.33066666666667,0.14,0.7000000000000001
35,19970101062941,32.13283333333333,130.53566666666666,5.87,1.0
36,19970101070234,37.51133333333333,141.7975,0.15,1.8
37,19970101070442,36.65016666666666,139.49133333333333,10.75,1.0
38,19970101071901,37.23716666666667,141.85899999999995,16.27,2.0
39,19970101072953,42.52966666666666,144.1338333333333,63.49,1.4
40,19970101074349,33.80633333333333,131.1685,8.05,1.2000000000000002
41,19970101074952,40.47416666666667,143.87116666666668,0.12,3.6
42,19970101075554,33.37333333333333,137.41150000000002,4.44,2.8000000000000003
43,19970101083201,38.817333333333345,140.6045,10.52,1.5
44,19970101083428,35.907666666666664,139.60166666666666,12.18,0.8
45,19970101083716,35.53066666666667,141.09400000000005,0.35000000000000003,1.4
46,19970101085336,28.1515,143.04616666666666,0.34,4.5
47,19970101085719,36.8875,137.01783333333336,2.58,3.0
48,19970101090613,37.35266666666667,141.68883333333338,0.23,1.2000000000000002
49,19970101090709,38.91066666666666,140.59733333333335,4.7700000000000005,1.9
50,19970101091551,31.75816666666667,129.16283333333334,0.04,2.4000000000000004
51,19970101093411,36.235,139.78383333333332,57.5,1.0
52,19970101093435,42.0275,139.27533333333335,13.24,2.0
53,19970101094012,37.57616666666667,137.941,28.72,2.0
54,19970101094509,38.79933333333333,140.58416666666668,10.37,1.3
55,19970101094847,32.294000000000004,132.02066666666667,20.09,1.6
56,19970101100446,35.49833333333333,136.29866666666666,10.16,1.6
57,19970101102935,36.37583333333333,139.781,87.14,2.1
58,19970101103206,37.360333333333344,139.8075,8.6,2.0
59,19970101104216,37.387,139.80550000000002,9.84,1.4
60,19970101104225,37.3645,139.81,8.5,1.9
62,19970101104444,37.35816666666667,139.78799999999998,11.07,1.6
63,19970101104532,37.369,139.7781666666667,11.66,1.3
64,19970101104600,37.3645,139.79116666666667,11.01,1.3
65,19970101105301,37.358833333333344,139.80200000000002,0.08,1.5
66,19970101110956,35.5005,139.62966666666668,17.92,0.8
67,19970101111614,35.329333333333345,138.736,8.6,0.9
68,19970101112443,28.09133333333333,130.39733333333334,0.18,1.7000000000000002
69,19970101113831,38.656666666666666,141.03983333333332,81.21000000000002,0.8
70,19970101114150,34.939,135.6135,13.75,1.6
71,19970101114511,41.90533333333333,140.98250000000004,10.91,2.5
72,19970101114515,39.951333333333345,143.727,0.0,2.0
73,19970101114737,41.91633333333333,140.96933333333334,12.08,1.1
74,19970101115055,42.9675,145.37933333333334,45.91,2.3000000000000003
75,19970101122816,34.7215,137.14249999999998,15.33,0.8
76,19970101124103,36.059166666666655,139.90466666666669,45.2,1.2000000000000002
77,19970101132704,37.677,137.39366666666666,18.07,2.6
78,19970101132840,36.261833333333335,141.81733333333332,0.44,1.9
79,19970101132909,36.62616666666667,139.43016666666665,0.06,0.9
81,19970101133551,39.7555,141.84283333333337,57.97,1.8
82,19970101140316,40.414,138.8305,0.21,2.7
83,19970101142030,42.37316666666667,142.993,64.43,2.0
84,19970101145347,34.169999999999995,135.19583333333333,8.42,1.2000000000000002
85,19970101154808,35.650166666666664,140.30100000000002,47.62,0.9
86,19970101160909,31.87383333333333,131.74266666666665,7.0600000000000005,1.9
87,19970101160941,44.81483333333333,151.3721666666667,0.26,4.2
89,19970101170027,36.647,139.48716666666667,10.84,1.4
90,19970101170343,43.06016666666667,141.9165,153.31,1.7000000000000002
91,19970101174135,36.20950000000001,139.5585,91.78,1.7000000000000002
92,19970101180755,28.256,130.31,43.8,2.0
93,19970101181210,35.503166666666665,140.40683333333334,29.75,1.5
94,19970101182059,34.96833333333333,140.16233333333335,79.99,2.6
95,19970101182330,35.33116666666667,138.72233333333332,7.37,1.0
96,19970101183523,35.459833333333336,136.33383333333333,12.07,3.2
97,19970101184601,35.454,136.336,10.5,1.6
98,19970101195309,36.03483333333333,139.41216666666668,93.57,1.3
99,19970101201326,31.3435,131.12033333333335,59.7,2.7
100,19970101201934,36.98783333333333,141.91716666666662,32.47,3.6
101,19970101202737,36.98866666666667,141.91133333333337,0.2,2.0
102,19970101204039,41.93600000000001,140.9285,0.09,0.5
103,19970101204040,40.3515,142.27633333333338,38.96,3.3000000000000003
104,19970101205300,41.93633333333333,140.93800000000005,0.09,1.3
105,19970101210819,36.67633333333333,139.46183333333332,6.9,1.2000000000000002
106,19970101212248,36.247166666666665,140.787,38.87,0.4
107,19970101212732,34.96566666666667,139.91083333333333,58.73,1.3
108,19970101213645,34.79216666666667,134.84633333333335,12.62,1.6
109,19970101214027,34.90483333333333,134.14716666666666,17.82,1.6
110,19970101215600,37.00416666666667,141.88183333333333,29.14,2.9000000000000004
111,19970101223159,35.45350000000001,136.33566666666667,10.02,1.8
112,19970101225122,38.87716666666667,142.76833333333337,19.21,1.8
113,19970101230237,40.570333333333345,140.9933333333333,101.55,2.2
114,19970101232542,41.966,139.33116666666666,0.14,2.1
115,19970102000539,30.567166666666665,132.84583333333333,0.74,4.7
116,19970102000842,37.53033333333333,140.02566666666667,10.64,1.1
117,19970102001242,35.154,137.42283333333333,47.54,0.7000000000000001
118,19970102004029,43.00716666666667,145.6748333333333,45.15,2.2
119,19970102010159,38.39833333333333,140.80433333333337,11.66,1.3
120,19970102010949,36.80933333333333,139.3785,8.57,1.6
121,19970102012046,36.6395,139.44899999999998,10.71,1.9
123,19970102022424,36.81783333333335,135.8005,365.91,3.8
124,19970102022518,43.56366666666666,147.42166666666662,0.32,2.8000000000000003
125,19970102023139,42.0195,139.27016666666668,8.94,1.9
126,19970102023644,35.22816666666667,137.22166666666666,42.4,1.5
127,19970102023728,39.004333333333335,143.13533333333334,0.0,2.2
128,19970102024520,41.893,140.96716666666666,8.99,2.5
130,19970102025444,35.385,135.8225,9.49,1.2000000000000002
132,19970102034900,25.48116666666667,128.89566666666667,0.66,3.1
133,19970102035355,41.893,140.97583333333333,9.25,2.7
134,19970102040056,37.01733333333333,141.8125,0.29,2.7
135,19970102045213,43.1765,146.41316666666668,49.61,1.8
136,19970102052429,43.676,147.22683333333333,0.53,2.6
138,19970102053918,35.98466666666667,139.578,20.16,0.7000000000000001
139,19970102054225,35.82733333333333,137.57583333333332,10.57,1.1
140,19970102054531,36.87016666666667,141.76783333333339,0.22,2.3000000000000003
141,19970102055358,36.14183333333333,140.066,66.16,0.7000000000000001
142,19970102060647,31.263666666666666,130.47116666666668,161.21,3.3000000000000003
143,19970102063214,35.017833333333336,137.8923333333333,24.54,1.2000000000000002
144,19970102070603,38.491333333333344,138.71683333333334,13.42,2.2
145,19970102071122,35.31383333333333,139.30233333333334,152.4,2.2
146,19970102071214,43.6575,146.18233333333333,68.78,1.3
147,19970102071415,35.8235,140.88216666666668,30.6,1.9
149,19970102075156,41.8855,140.96633333333332,6.96,2.3000000000000003
150,19970102081927,28.134166666666665,130.22433333333333,0.27,3.4000000000000004
151,19970102084816,36.814,141.05666666666667,49.93,1.6
152,19970102092845,37.7275,140.9725,111.44,2.1
153,19970102093106,39.01433333333333,141.35416666666666,76.65,1.9
154,19970102095059,33.2415,132.38583333333332,9.05,1.1
155,19970102110556,35.15116666666667,139.96249999999998,84.51,1.4
156,19970102113512,35.87433333333333,137.58333333333334,12.63,1.5
157,19970102114010,33.853,139.72016666666667,1.64,2.8000000000000003
160,19970102134721,42.748999999999995,143.41683333333333,66.22,1.7000000000000002
161,19970102140305,33.229,132.18666666666667,42.98,3.3000000000000003
163,19970102145532,35.5485,136.98233333333334,15.0,1.9
164,19970102151900,42.95283333333334,144.19299999999998,95.54,1.7000000000000002
165,19970102153144,22.59633333333333,121.113,1.04,3.9
166,19970102170619,41.31616666666665,142.66783333333333,7.03,3.9
167,19970102173114,24.2,122.6315,0.51,3.0
168,19970102181416,37.94183333333333,142.07283333333334,0.21,1.9
169,19970102185027,36.42283333333333,140.5656666666667,90.39,1.2000000000000002
170,19970102200006,33.32533333333334,132.5435,34.33,1.1
171,19970102201147,35.476833333333346,135.76383333333334,359.4000000000001,4.800000000000002
172,19970102205312,34.06883333333334,135.16683333333333,7.56,1.9
173,19970102210541,35.22016666666667,137.86866666666668,48.14,2.9000000000000004
174,19970102211331,42.4945,139.17733333333334,0.15,2.4000000000000004
175,19970102213047,32.18283333333333,129.98683333333332,8.61,1.4
177,19970102214217,42.654333333333334,143.85783333333333,58.52,1.8
178,19970102215529,35.315666666666665,139.06933333333333,15.34,2.4000000000000004
179,19970102221158,35.31316666666665,139.06166666666667,15.56,1.5
180,19970102224156,28.538833333333336,129.57433333333333,19.92,3.0
181,19970102231924,44.62866666666667,149.95933333333332,0.0,4.4
182,19970102233613,44.64433333333334,150.6075,0.0,4.3
183,19970102235541,32.902166666666666,138.50266666666667,3.16,2.9000000000000004
