EventID,DateTime,Evla,Evlo,Depth,Mag
0,19950101000130,38.931666666666665,142.51466666666667,29.97,1.7000000000000002
1,19950101000526,33.61883333333333,131.88299999999998,93.6,1.8
2,19950101001422,36.6195,139.43483333333333,11.27,1.8
3,19950101001553,40.2385,143.69016666666667,0.08,2.6
4,19950101001810,40.240833333333335,143.59683333333334,0.01,3.1
5,19950101002628,43.64783333333333,147.3905,0.64,2.2
6,19950101003030,32.038000000000004,130.5745,0.04,1.4
7,19950101003731,41.6385,141.8545,0.51,1.8
8,19950101003953,40.646,142.40883333333338,0.32,1.7000000000000002
9,19950101004136,35.659666666666666,135.577,10.83,1.9
10,19950101004750,43.3045,146.95149999999995,0.47,2.1
11,19950101005801,40.16,143.86,0.12,3.2
12,19950101010840,36.717666666666666,139.34716666666668,11.34,1.3
14,19950101011238,39.82,143.93366666666668,0.09,3.0
15,19950101011959,43.191,146.72183333333334,46.88,2.3000000000000003
16,19950101012155,39.95650000000001,142.81366666666668,0.0,2.1
17,19950101012242,39.533,143.6955,0.01,2.6
18,19950101012538,40.258,143.649,0.07,2.7
19,19950101013004,43.424,147.31966666666662,57.03,2.3000000000000003
20,19950101013218,40.181,143.45683333333332,0.0,2.9000000000000004
21,19950101014053,40.25866666666667,142.947,6.92,2.1
22,19950101020204,40.27616666666667,143.29116666666667,0.0,2.5
23,19950101020738,40.615,139.1295,9.47,1.9
24,19950101021726,40.2085,142.62966666666668,22.76,4.7
25,19950101023340,40.207333333333345,142.63266666666667,19.32,3.7
26,19950101024228,40.70266666666667,142.21499999999997,0.44,1.4
27,19950101024249,40.10633333333333,143.01033333333334,0.0,4.4
29,19950101030514,40.714333333333336,142.5915,0.25,3.3000000000000003
30,19950101030608,35.82233333333335,137.52633333333335,13.56,2.6
31,19950101030753,39.893166666666666,143.54583333333332,0.0,3.4000000000000004
32,19950101031408,34.98866666666667,132.26266666666666,0.11,1.4
33,19950101032409,40.2175,142.64816666666667,24.56,2.7
34,19950101032553,40.383833333333335,142.67733333333334,17.06,2.1
36,19950101033710,39.87266666666667,143.88533333333334,0.12,2.9000000000000004
37,19950101035730,40.385166666666656,143.73233333333334,0.02,3.4000000000000004
38,19950101041201,36.625,139.53250000000003,3.79,1.3
39,19950101041827,40.060666666666656,142.64766666666662,17.59,2.0
40,19950101042004,37.32233333333335,139.87016666666668,12.8,1.9
41,19950101042609,36.167666666666655,140.012,73.61,2.5
42,19950101042622,43.10116666666667,146.70833333333331,43.66,1.8
43,19950101042941,42.917666666666655,144.72483333333332,74.0,0.8
44,19950101044046,40.18333333333333,142.57066666666663,20.65,1.8
45,19950101050221,39.74033333333333,143.5235,0.1,2.6
46,19950101050316,34.74833333333333,136.85649999999998,33.97,0.9
47,19950101051953,42.95883333333334,146.67066666666662,0.12,2.9000000000000004
48,19950101053330,35.0895,134.86883333333333,9.13,1.9
49,19950101054444,40.402833333333334,143.6145,0.01,2.6
50,19950101054708,43.154,146.76383333333334,44.88,2.4000000000000004
51,19950101055226,35.62833333333333,140.10433333333333,77.33,4.800000000000002
52,19950101055854,39.92933333333333,143.369,0.0,3.2
53,19950101060044,40.345666666666666,143.52633333333338,0.0,3.0
54,19950101060415,44.49516666666667,143.4955,2.56,3.5
56,19950101064758,37.76266666666667,142.249,0.42,1.8
57,19950101064931,38.372333333333344,141.13733333333332,71.24,0.8
58,19950101065136,40.190166666666656,142.644,23.6,2.5
59,19950101065535,35.6415,140.08350000000002,0.64,1.3
60,19950101071941,40.648833333333336,142.368,31.84,3.0
61,19950101073142,33.57366666666667,138.36566666666667,3.99,3.0
62,19950101073158,35.645666666666656,140.08533333333335,0.59,1.9
63,19950101074032,40.33716666666667,142.4873333333333,28.34,2.3000000000000003
64,19950101074814,37.70466666666667,137.40216666666666,0.18,3.1
65,19950101074839,43.27866666666666,146.485,0.44,2.4000000000000004
66,19950101075004,35.16833333333333,132.64766666666665,8.93,2.0
67,19950101075318,40.590833333333336,142.49233333333333,26.95,4.4
69,19950101081402,37.716833333333334,137.44483333333335,0.26,2.9000000000000004
70,19950101082510,43.50933333333333,147.3025,0.49,2.9000000000000004
71,19950101082717,43.37383333333334,147.26850000000005,58.94,2.8000000000000003
72,19950101082717,40.01083333333333,144.05133333333333,0.0,3.2
73,19950101083646,40.1895,142.66816666666662,20.79,2.3000000000000003
75,19950101092410,43.38433333333333,147.95399999999995,0.0,4.5
76,19950101093216,41.002833333333335,139.32933333333332,31.1,2.4000000000000004
77,19950101093357,39.9025,143.47783333333334,0.0,3.6
78,19950101094216,41.53683333333333,141.26833333333337,18.9,2.4000000000000004
79,19950101100155,40.504333333333335,142.3415,37.17,2.9000000000000004
80,19950101100644,40.28133333333333,143.85566666666662,0.34,2.9000000000000004
81,19950101101251,40.205999999999996,143.48216666666667,0.0,2.8000000000000003
82,19950101103026,40.492333333333335,143.09966666666668,0.0,3.1
83,19950101104053,24.71383333333333,124.54133333333333,8.33,2.9000000000000004
84,19950101104201,40.07,143.41,0.0,2.7
85,19950101105038,28.09333333333333,129.582,43.86,2.1
86,19950101111452,40.42233333333333,142.79516666666666,19.01,2.5
87,19950101112638,39.65733333333333,143.77683333333334,0.12,3.5
88,19950101113038,30.347,141.97766666666666,0.74,4.4
89,19950101113506,43.535,147.1335,0.55,2.2
90,19950101113946,43.16916666666666,146.75683333333333,57.37000000000001,4.6000000000000005
91,19950101114206,40.4935,142.421,0.31,2.8000000000000003
92,19950101114403,40.645666666666656,142.35,28.35,3.3000000000000003
93,19950101114520,39.46216666666667,143.50933333333333,5.1000000000000005,3.4000000000000004
94,19950101115659,40.257333333333335,143.49949999999995,0.0,2.9000000000000004
95,19950101122446,40.23266666666667,143.46816666666666,0.0,2.6
96,19950101122915,35.62833333333333,140.10483333333332,73.88,2.3000000000000003
97,19950101124231,38.45200000000001,140.9645,5.62,1.4
99,19950101125620,40.52766666666667,143.7535,0.0,4.2
101,19950101140803,37.79833333333333,142.4445,0.35000000000000003,1.9
102,19950101141033,31.96566666666667,130.4185,6.9,2.8000000000000003
103,19950101141846,40.61383333333333,143.83116666666666,0.0,3.1
104,19950101142112,39.64666666666667,143.92149999999995,0.01,2.2
105,19950101142452,34.10383333333333,135.14616666666666,10.63,1.9
106,19950101145228,35.5745,134.98366666666666,0.1,1.2000000000000002
107,19950101145912,40.2795,142.47466666666668,35.65,3.0
108,19950101150019,40.239833333333344,143.9345,0.05,2.6
109,19950101151656,42.73616666666667,145.4785,49.2,2.1
110,19950101152634,40.42933333333333,142.4175,22.02,2.3000000000000003
111,19950101155930,39.791166666666655,143.56716666666662,0.12,2.7
112,19950101155955,40.60616666666667,143.84116666666668,0.0,6.4
113,19950101160121,29.7145,130.555,0.53,2.9000000000000004
114,19950101161208,40.766,143.7105,0.0,4.4
115,19950101161449,40.609,143.83916666666667,0.24,3.4000000000000004
116,19950101161550,40.581833333333336,143.88733333333332,0.0,4.1000000000000005
117,19950101161829,40.6055,143.81483333333338,3.04,4.800000000000002
118,19950101162426,40.595,143.84016666666668,0.0,4.800000000000002
119,19950101163059,40.583666666666666,143.82783333333333,1.89,3.8
121,19950101163316,40.45166666666667,143.91966666666661,0.32,3.9
122,19950101164323,40.208833333333345,142.37533333333334,38.94,1.7000000000000002
123,19950101164510,40.64966666666667,143.70283333333333,0.02,3.4000000000000004
124,19950101164743,40.60033333333333,143.789,0.16,4.800000000000002
125,19950101170337,40.68483333333333,143.82083333333333,0.0,3.2
126,19950101170722,40.65083333333333,143.71783333333337,0.0,3.7
127,19950101171308,40.5445,143.8365,17.2,3.6
128,19950101171747,40.78716666666666,143.95899999999997,0.0,3.2
129,19950101172100,40.565166666666656,143.73116666666667,0.08,3.4000000000000004
130,19950101172156,40.75333333333333,143.77083333333334,0.08,3.3000000000000003
131,19950101172346,40.6255,143.73133333333334,0.0,3.8
132,19950101172714,40.70933333333333,143.7021666666666,0.0,4.0
134,19950101173048,40.28333333333333,142.48649999999995,27.24,4.0
135,19950101173635,43.25133333333334,146.84716666666668,26.86,2.5
136,19950101173659,39.42316666666667,143.62266666666667,0.0,3.1
137,19950101174153,41.54316666666666,141.89466666666667,0.63,2.6
138,19950101174205,40.556,143.85533333333333,0.11,3.4000000000000004
139,19950101174422,32.0195,130.94799999999998,8.18,1.8
140,19950101175435,38.8295,141.33566666666667,75.27,0.7000000000000001
141,19950101175437,40.2085,142.33516666666668,0.05,2.1
142,19950101175615,40.7555,143.96633333333332,0.22,2.7
143,19950101180118,40.57400000000001,142.0221666666667,93.06,1.9
144,19950101180844,40.56666666666667,143.7141666666666,0.0,4.2
145,19950101181013,40.589833333333345,144.03216666666668,0.0,4.0
146,19950101181712,40.645666666666656,143.86116666666666,0.0,3.6
147,19950101182136,40.58133333333333,143.83416666666668,0.0,4.0
148,19950101182335,40.719,143.75233333333333,4.39,3.2
149,19950101182742,40.608,143.80483333333333,5.05,3.6
150,19950101183243,32.00533333333333,130.95216666666664,0.12,1.5
151,19950101183503,43.367,147.352,0.31,3.4000000000000004
152,19950101185000,40.467833333333346,142.96533333333332,15.74,3.2
153,19950101185102,40.81133333333333,142.4548333333333,27.97,2.5
154,19950101185322,43.06483333333333,147.20999999999995,0.34,3.6
155,19950101185357,40.15733333333333,143.41666666666666,0.0,2.8000000000000003
156,19950101191040,35.625166666666665,140.08916666666667,72.06,2.3000000000000003
157,19950101193140,40.31616666666665,143.62433333333334,0.01,2.8000000000000003
158,19950101193251,40.33300000000001,143.49366666666666,0.0,2.7
159,19950101194538,40.738,143.866,0.0,3.1
160,19950101194708,32.4035,132.128,0.24,1.1
161,19950101194733,32.0135,130.95999999999998,10.07,2.3000000000000003
162,19950101195330,40.438666666666656,143.88283333333334,0.03,2.7
163,19950101195723,40.50383333333333,143.81716666666662,6.01,3.5
164,19950101195916,40.57,144.16566666666668,0.35000000000000003,2.5
165,19950101200237,42.97666666666667,146.10933333333332,10.16,1.8
166,19950101201018,40.429666666666655,143.83533333333338,0.0,3.1
167,19950101211158,40.6825,143.8235,0.14,3.0
168,19950101212537,40.388166666666656,143.34166666666667,0.0,2.8000000000000003
169,19950101213004,40.071333333333335,142.75533333333334,24.72,5.0
170,19950101213957,40.614,142.48066666666668,19.02,2.2
172,19950101214156,40.64333333333333,142.40533333333337,29.8,2.6
173,19950101214638,40.44833333333333,142.54033333333334,23.7,2.1
174,19950101215058,40.55983333333333,143.85916666666662,0.22,3.5
175,19950101221524,40.544000000000004,143.82683333333333,0.0,3.6
176,19950101222218,40.732333333333344,143.66033333333334,0.17,3.5
178,19950101222404,39.60233333333333,143.73883333333333,0.04,3.6
179,19950101224641,40.5865,142.12166666666667,48.29,3.1
180,19950101225733,40.416,142.41899999999995,30.67,2.7
181,19950101230204,40.646166666666666,143.82283333333334,0.0,3.2
182,19950101232019,40.58433333333333,142.798,0.08,2.6
183,19950102000257,40.31316666666665,142.721,21.05,1.8
184,19950102000345,39.91983333333333,143.614,0.0,2.7
185,19950102000612,40.23466666666667,143.577,0.0,2.8000000000000003
186,19950102000812,40.79533333333333,144.1275,0.05,3.5
187,19950102001234,24.060666666666666,124.15116666666668,24.84,2.6
188,19950102001811,40.674166666666665,143.72233333333332,0.0,3.2
190,19950102002807,40.54633333333333,142.8675,6.76,2.6
191,19950102003041,40.071833333333345,142.75716666666668,21.58,2.3000000000000003
192,19950102003140,32.76116666666667,140.31483333333335,140.93,5.1000000000000005
193,19950102003201,36.221833333333336,135.92266666666666,9.88,2.5
194,19950102003718,43.46733333333334,146.84400000000005,0.48,2.5
195,19950102003830,40.42533333333333,142.191,35.15,2.2
196,19950102004342,41.91883333333333,139.25116666666668,17.1,2.8000000000000003
197,19950102004505,32.08266666666667,130.49316666666667,9.35,1.2000000000000002
198,19950102005203,40.28083333333333,142.48516666666666,29.91,3.4000000000000004
199,19950102010519,25.0535,123.23966666666666,1.25,3.3000000000000003
200,19950102013003,39.94833333333333,143.6398333333333,0.0,2.6
201,19950102013130,43.46733333333334,147.28266666666667,53.61,3.6
202,19950102014015,35.33750000000001,135.66916666666665,12.67,1.4
203,19950102020616,40.20466666666667,143.601,0.0,4.2
204,19950102020816,40.36683333333333,142.192,41.97,2.4000000000000004
205,19950102023212,40.656666666666666,142.33416666666668,30.23,2.1
206,19950102024859,40.1015,142.85683333333333,15.68,3.0
207,19950102024940,36.549,140.06283333333334,114.72,1.6
208,19950102024958,38.4075,141.01566666666668,84.33,2.1
209,19950102030341,40.44683333333333,142.31166666666667,28.89,1.8
210,19950102030416,36.025,141.358,52.1,2.2
211,19950102030426,36.56916666666667,140.75466666666668,0.99,1.5
212,19950102031331,42.80583333333333,144.88533333333334,86.56,1.5
213,19950102031712,40.621,142.447,26.84,2.5
214,19950102040537,32.38433333333333,131.71316666666667,48.46,1.4
215,19950102044203,33.33750000000001,130.994,7.58,0.4
216,19950102044411,40.251999999999995,143.43666666666667,0.0,2.6
217,19950102045035,40.63066666666667,142.834,13.96,3.1
218,19950102050911,39.966333333333345,144.001,0.34,2.7
219,19950102052317,36.019166666666656,141.35583333333332,0.56,2.0
220,19950102052536,35.6215,140.06716666666665,0.63,1.2000000000000002
221,19950102053240,39.090333333333334,142.6695,35.14,1.7000000000000002
222,19950102053552,40.233,144.28233333333338,0.09,3.2
223,19950102055140,40.6175,142.40933333333334,25.3,2.5
224,19950102060235,40.10766666666667,143.51783333333339,0.0,4.0
225,19950102061315,40.251999999999995,144.18333333333334,9.71,4.3
226,19950102062923,40.423,142.92866666666666,4.16,2.3000000000000003
227,19950102070336,40.33116666666667,142.30016666666668,39.89,1.8
228,19950102070407,40.22666666666667,144.20416666666662,0.13,3.6
229,19950102070544,40.2085,144.25433333333334,0.0,5.4
230,19950102072642,40.7845,143.65466666666669,0.2,3.0
231,19950102072654,40.218,144.20966666666666,6.1000000000000005,3.3000000000000003
232,19950102073227,40.19,144.14983333333333,0.04,3.2
233,19950102073428,32.540166666666664,131.5945,10.02,2.3000000000000003
234,19950102074112,33.93966666666666,132.22066666666666,54.95,2.0
235,19950102074127,40.193666666666665,144.25083333333333,9.08,3.9
236,19950102074736,42.16016666666667,143.23716666666667,69.71000000000001,2.3000000000000003
237,19950102075123,36.98883333333333,140.61766666666668,69.21000000000001,1.1
238,19950102075951,33.078,130.48516666666666,11.33,2.1
239,19950102080832,43.39816666666667,146.73433333333332,56.64,2.2
240,19950102081755,33.898,135.13883333333334,9.98,1.8
242,19950102082031,28.22933333333333,142.60033333333334,0.96,4.1000000000000005
243,19950102083929,34.162,135.1835,10.32,1.5
244,19950102084448,43.37333333333334,147.29766666666666,44.69,4.800000000000002
245,19950102085043,37.95316666666667,141.40200000000004,64.9,2.1
246,19950102090201,32.64066666666667,129.95816666666664,6.71,0.30000000000000004
247,19950102091443,39.75083333333333,143.59083333333334,0.11,2.3000000000000003
249,19950102091946,43.343999999999994,146.75633333333334,0.35000000000000003,2.5
250,19950102092846,40.17466666666667,144.23716666666667,0.0,3.2
251,19950102093533,43.291000000000004,147.1235,0.63,2.2
252,19950102093615,40.72916666666667,143.884,0.0,2.8000000000000003
253,19950102100326,36.473833333333346,140.61499999999998,57.5,2.8000000000000003
254,19950102100756,40.41116666666667,142.20283333333333,39.79,1.9
255,19950102101436,24.919500000000006,122.27600000000001,0.2,3.7
256,19950102102554,40.56466666666665,143.91283333333334,0.04,3.2
257,19950102104202,40.1655,143.547,0.0,3.7
258,19950102110009,38.65833333333333,141.4581666666666,104.36,2.3000000000000003
260,19950102110901,41.583666666666666,142.04433333333333,0.54,2.6
261,19950102112744,35.16883333333333,135.52183333333335,10.54,1.3
262,19950102113951,39.6155,141.3385,82.4,1.2000000000000002
263,19950102115900,36.0835,139.86833333333334,54.94,2.8000000000000003
264,19950102122158,33.31733333333334,132.11033333333333,53.24,1.5
265,19950102122317,40.29833333333333,143.384,0.0,3.8
267,19950102124424,43.2745,146.63299999999998,0.5700000000000001,2.7
268,19950102124545,31.167333333333332,131.86166666666665,0.52,3.2
269,19950102125039,40.16983333333333,143.6175,0.22,2.6
270,19950102125044,35.84783333333333,139.759,90.97,1.1
271,19950102125511,39.85866666666667,143.6965,0.0,2.7
273,19950102130829,34.1595,135.19433333333333,8.23,1.2000000000000002
274,19950102132754,39.83166666666667,143.75283333333334,0.1,3.4000000000000004
275,19950102133005,41.40866666666667,143.06683333333334,8.28,3.1
276,19950102133108,33.00966666666667,132.82933333333332,29.11,0.9
277,19950102133131,33.085,130.49783333333332,9.82,0.6000000000000001
278,19950102133948,43.64983333333333,147.26116666666667,64.22,2.9000000000000004
279,19950102134157,40.57416666666667,143.9315,0.09,3.0
280,19950102135049,40.1405,143.84533333333334,0.0,2.8000000000000003
281,19950102135705,38.58883333333333,139.62933333333334,159.05,2.5
282,19950102140831,39.8715,144.122,0.0,3.3000000000000003
283,19950102140842,43.17566666666666,146.69216666666668,0.47,2.6
284,19950102140859,38.892833333333336,141.03233333333338,11.6,1.8
286,19950102141437,34.23866666666667,135.25416666666666,9.61,1.6
287,19950102141446,37.23566666666667,139.77833333333334,9.92,1.3
288,19950102141951,40.03483333333333,143.53549999999996,0.0,2.7
289,19950102142145,43.20133333333334,145.3215,97.71,1.9
291,19950102144910,40.430166666666665,140.88766666666666,9.88,1.5
292,19950102145002,40.43333333333333,140.87833333333333,14.81,1.2000000000000002
